id,name,student,task,time,randomness,data
21804,run-program,8642,11.0,2017-12-17T13:12:35.384202Z,138398043,"{'task_session_id': 1443, 'program': 'R3{sf}', 'correct': False}"
21805,edit-program,8642,11.0,2017-12-17T13:12:39.753175Z,602181813,"{'task_session_id': 1443, 'program': 'R4{sf}'}"
21806,run-program,8642,11.0,2017-12-17T13:12:47.731574Z,876610183,"{'task_session_id': 1443, 'program': 'R4{sf}', 'correct': True}"
21807,start-task,8642,57.0,2017-12-17T13:12:52.574000Z,27763741,{'task_session_id': 1444}
21808,edit-program,8642,57.0,2017-12-17T13:13:08.183962Z,330020388,"{'task_session_id': 1444, 'program': 'R2{}'}"
21809,edit-program,8642,57.0,2017-12-17T13:13:14.368361Z,865105956,"{'task_session_id': 1444, 'program': 'R2{f}'}"
21810,edit-program,8642,57.0,2017-12-17T13:13:18.825224Z,629611045,"{'task_session_id': 1444, 'program': 'R2{ff}'}"
21811,edit-program,8642,57.0,2017-12-17T13:13:22.823267Z,341527963,"{'task_session_id': 1444, 'program': 'R2{ffr}'}"
21812,edit-program,8642,57.0,2017-12-17T13:13:37.010324Z,1041671421,"{'task_session_id': 1444, 'program': 'R2{ffr}f'}"
21813,edit-program,8642,57.0,2017-12-17T13:13:40.947079Z,708798553,"{'task_session_id': 1444, 'program': 'R5{ffr}f'}"
21814,run-program,8642,57.0,2017-12-17T13:13:52.051855Z,990182395,"{'task_session_id': 1444, 'program': 'R5{ffr}f', 'correct': False}"
21815,edit-program,8642,57.0,2017-12-17T13:14:06.167593Z,496497848,"{'task_session_id': 1444, 'program': 'fR5{ffr}f'}"
21816,edit-program,8642,57.0,2017-12-17T13:14:12.474448Z,793979165,"{'task_session_id': 1444, 'program': 'fR5{f}f'}"
21817,edit-program,8642,57.0,2017-12-17T13:14:20.426715Z,676991789,"{'task_session_id': 1444, 'program': 'fR5{rf}f'}"
21818,edit-program,8642,57.0,2017-12-17T13:14:21.855333Z,893844898,"{'task_session_id': 1444, 'program': 'fR5{}f'}"
21819,edit-program,8642,57.0,2017-12-17T13:14:22.986922Z,942714664,"{'task_session_id': 1444, 'program': 'fR5{rf}f'}"
21820,edit-program,8642,57.0,2017-12-17T13:14:24.918905Z,327320577,"{'task_session_id': 1444, 'program': 'fR5{r}f'}"
21821,edit-program,8642,57.0,2017-12-17T13:14:25.967801Z,13924846,"{'task_session_id': 1444, 'program': 'fR5{fr}f'}"
21822,edit-program,8642,57.0,2017-12-17T13:14:44.901282Z,730199386,"{'task_session_id': 1444, 'program': 'fR5{fr}ff'}"
21823,run-program,8642,57.0,2017-12-17T13:14:55.964944Z,74698526,"{'task_session_id': 1444, 'program': 'fR5{fr}ff', 'correct': False}"
21824,edit-program,8642,57.0,2017-12-17T13:15:16.878787Z,630591222,"{'task_session_id': 1444, 'program': 'fR4{fr}ff'}"
21825,run-program,8642,57.0,2017-12-17T13:15:26.849423Z,159152911,"{'task_session_id': 1444, 'program': 'fR4{fr}ff', 'correct': True}"
21826,start-task,8642,3.0,2017-12-17T13:15:33.705554Z,464185229,{'task_session_id': 1445}
21827,watch-instruction,8642,,2017-12-17T13:15:40.165095Z,583309317,{'instruction': 'block.while'}
21828,watch-instruction,8642,,2017-12-17T13:15:46.476589Z,1043650538,{'instruction': 'block.color'}
21829,edit-program,8642,3.0,2017-12-17T13:15:57.690242Z,759010659,"{'task_session_id': 1445, 'program': 'W{}'}"
21830,edit-program,8642,3.0,2017-12-17T13:16:06.998504Z,309152340,"{'task_session_id': 1445, 'program': 'W{l}'}"
21831,edit-program,8642,3.0,2017-12-17T13:16:11.228577Z,92392600,"{'task_session_id': 1445, 'program': 'W{lr}'}"
21832,edit-program,8642,3.0,2017-12-17T13:16:35.884818Z,764438164,"{'task_session_id': 1445, 'program': 'W!b{lr}'}"
21833,run-program,8642,3.0,2017-12-17T13:16:48.630488Z,563618000,"{'task_session_id': 1445, 'program': 'W!b{lr}', 'correct': True}"
21834,start-task,8642,38.0,2017-12-17T13:16:54.719115Z,564626792,{'task_session_id': 1446}
21835,edit-program,8642,38.0,2017-12-17T13:17:10.944066Z,24656383,"{'task_session_id': 1446, 'program': 'W{}'}"
21836,edit-program,8642,38.0,2017-12-17T13:17:13.979796Z,655905248,"{'task_session_id': 1446, 'program': 'W{f}'}"
21837,edit-program,8642,38.0,2017-12-17T13:17:17.200196Z,95506435,"{'task_session_id': 1446, 'program': 'W!b{f}'}"
21838,edit-program,8642,38.0,2017-12-17T13:17:25.516267Z,581771742,"{'task_session_id': 1446, 'program': 'W!b{f}l'}"
21839,edit-program,8642,38.0,2017-12-17T13:17:32.031773Z,607557616,"{'task_session_id': 1446, 'program': 'W!b{f}W{}l'}"
21840,edit-program,8642,38.0,2017-12-17T13:17:33.110074Z,328802845,"{'task_session_id': 1446, 'program': 'W!b{f}W{}'}"
21841,edit-program,8642,38.0,2017-12-17T13:17:34.365683Z,744177820,"{'task_session_id': 1446, 'program': 'W!b{f}W{l}'}"
21842,run-program,8642,38.0,2017-12-17T13:17:39.433776Z,236369308,"{'task_session_id': 1446, 'program': 'W!b{f}W{l}', 'correct': False}"
21843,edit-program,8642,38.0,2017-12-17T13:17:44.044939Z,390100095,"{'task_session_id': 1446, 'program': 'W!b{f}W!b{l}'}"
21844,run-program,8642,38.0,2017-12-17T13:17:51.798301Z,504236927,"{'task_session_id': 1446, 'program': 'W!b{f}W!b{l}', 'correct': False}"
21845,edit-program,8642,38.0,2017-12-17T13:18:03.045259Z,511916319,"{'task_session_id': 1446, 'program': 'W!g{f}W!b{l}'}"
21846,run-program,8642,38.0,2017-12-17T13:18:11.202009Z,773557886,"{'task_session_id': 1446, 'program': 'W!g{f}W!b{l}', 'correct': False}"
21847,edit-program,8642,38.0,2017-12-17T13:18:16.199348Z,423943099,"{'task_session_id': 1446, 'program': 'W!g{f}W!g{l}'}"
21848,edit-program,8642,38.0,2017-12-17T13:18:37.208977Z,4444393,"{'task_session_id': 1446, 'program': 'Wg{f}W!g{l}'}"
21849,edit-program,8642,38.0,2017-12-17T13:18:43.691968Z,602226813,"{'task_session_id': 1446, 'program': 'Wk{f}W!g{l}'}"
21850,run-program,8642,38.0,2017-12-17T13:18:54.821972Z,82375868,"{'task_session_id': 1446, 'program': 'Wk{f}W!g{l}', 'correct': False}"
21851,edit-program,8642,38.0,2017-12-17T13:19:00.514267Z,340831034,"{'task_session_id': 1446, 'program': 'Wk{f}Wg{l}'}"
21852,edit-program,8642,38.0,2017-12-17T13:19:02.837096Z,59994933,"{'task_session_id': 1446, 'program': 'Wk{f}Wb{l}'}"
21853,run-program,8642,38.0,2017-12-17T13:19:08.949287Z,18445373,"{'task_session_id': 1446, 'program': 'Wk{f}Wb{l}', 'correct': False}"
21854,edit-program,8642,38.0,2017-12-17T13:19:14.190216Z,600815687,"{'task_session_id': 1446, 'program': 'Wk{f}Wk{l}'}"
21855,run-program,8642,38.0,2017-12-17T13:19:20.621046Z,958998799,"{'task_session_id': 1446, 'program': 'Wk{f}Wk{l}', 'correct': False}"
21856,edit-program,8642,38.0,2017-12-17T13:19:28.310038Z,963269759,"{'task_session_id': 1446, 'program': 'Wk{f}Wy{l}'}"
21857,run-program,8642,38.0,2017-12-17T13:19:34.639552Z,415460114,"{'task_session_id': 1446, 'program': 'Wk{f}Wy{l}', 'correct': False}"
21858,edit-program,8642,38.0,2017-12-17T13:20:10.150300Z,253338365,"{'task_session_id': 1446, 'program': 'Wk{f}W{l}'}"
21859,edit-program,8642,38.0,2017-12-17T13:20:14.081642Z,794881486,"{'task_session_id': 1446, 'program': 'Wk{f}'}"
21860,edit-program,8642,38.0,2017-12-17T13:20:21.189876Z,898104398,"{'task_session_id': 1446, 'program': 'Wk{f}l'}"
21861,edit-program,8642,38.0,2017-12-17T13:20:25.113108Z,304325648,"{'task_session_id': 1446, 'program': 'Wk{f}lW{}'}"
21862,edit-program,8642,38.0,2017-12-17T13:20:41.789675Z,328139335,"{'task_session_id': 1446, 'program': 'Wk{f}lW!b{}'}"
21863,run-program,8642,38.0,2017-12-17T13:20:51.529334Z,762500371,"{'task_session_id': 1446, 'program': 'Wk{f}lW!b{}', 'correct': False}"
21864,edit-program,8642,38.0,2017-12-17T13:20:54.055995Z,101034375,"{'task_session_id': 1446, 'program': 'Wk{f}'}"
21865,edit-program,8642,38.0,2017-12-17T13:20:55.465111Z,583568673,"{'task_session_id': 1446, 'program': 'Wk{f}lW!b{}'}"
21866,edit-program,8642,38.0,2017-12-17T13:20:56.215894Z,605869903,"{'task_session_id': 1446, 'program': 'Wk{f}lW{}'}"
21867,edit-program,8642,38.0,2017-12-17T13:20:59.275809Z,1022564130,"{'task_session_id': 1446, 'program': 'Wk{f}l'}"
21868,run-program,8642,38.0,2017-12-17T13:21:06.708824Z,563395004,"{'task_session_id': 1446, 'program': 'Wk{f}l', 'correct': False}"
21869,edit-program,8642,38.0,2017-12-17T13:21:19.018543Z,192586140,"{'task_session_id': 1446, 'program': 'Wk{f}lW{}'}"
21870,edit-program,8642,38.0,2017-12-17T13:21:27.817041Z,956295345,"{'task_session_id': 1446, 'program': 'Wk{f}'}"
21871,edit-program,8642,38.0,2017-12-17T13:21:33.278439Z,855049822,"{'task_session_id': 1446, 'program': 'Wk{fW{}}'}"
21872,edit-program,8642,38.0,2017-12-17T13:21:40.306764Z,1071043438,"{'task_session_id': 1446, 'program': 'Wk{fW{l}}'}"
21873,edit-program,8642,38.0,2017-12-17T13:21:42.342058Z,845282585,"{'task_session_id': 1446, 'program': 'Wk{fW{}}'}"
21874,edit-program,8642,38.0,2017-12-17T13:21:44.591528Z,763199901,"{'task_session_id': 1446, 'program': 'Wk{f}'}"
21875,edit-program,8642,38.0,2017-12-17T13:21:46.116007Z,729509061,"{'task_session_id': 1446, 'program': 'Wk{f}W{}'}"
21876,edit-program,8642,38.0,2017-12-17T13:21:53.160000Z,148747004,"{'task_session_id': 1446, 'program': 'Wk{f}W{l}'}"
21877,edit-program,8642,38.0,2017-12-17T13:21:58.676842Z,216585366,"{'task_session_id': 1446, 'program': 'Wk{f}W!b{l}'}"
21878,run-program,8642,38.0,2017-12-17T13:22:35.614559Z,829997551,"{'task_session_id': 1446, 'program': 'Wk{f}W!b{l}', 'correct': True}"
21879,start-task,8642,46.0,2017-12-17T13:22:40.852847Z,762870110,{'task_session_id': 1447}
21880,edit-program,8642,46.0,2017-12-17T13:23:32.966451Z,280132166,"{'task_session_id': 1447, 'program': 'R2{}'}"
21881,edit-program,8642,46.0,2017-12-17T13:23:37.861628Z,90085162,"{'task_session_id': 1447, 'program': 'R2{l}'}"
21882,edit-program,8642,46.0,2017-12-17T13:23:39.932057Z,788866419,"{'task_session_id': 1447, 'program': 'R2{ls}'}"
21883,edit-program,8642,46.0,2017-12-17T13:24:19.177465Z,571005765,"{'task_session_id': 1447, 'program': 'R2{lsr}'}"
21884,run-program,8642,46.0,2017-12-17T13:24:30.950716Z,331583027,"{'task_session_id': 1447, 'program': 'R2{lsr}', 'correct': False}"
21885,edit-program,8642,46.0,2017-12-17T13:24:36.048523Z,111197571,"{'task_session_id': 1447, 'program': 'R3{lsr}'}"
21886,run-program,8642,46.0,2017-12-17T13:24:44.357658Z,734421313,"{'task_session_id': 1447, 'program': 'R3{lsr}', 'correct': True}"
21887,start-task,8642,37.0,2017-12-17T13:24:51.977538Z,354563580,{'task_session_id': 1448}
21888,edit-program,8642,37.0,2017-12-17T13:25:16.592414Z,944773046,"{'task_session_id': 1448, 'program': 'W{}'}"
21889,edit-program,8642,37.0,2017-12-17T13:25:20.377186Z,262941931,"{'task_session_id': 1448, 'program': 'W{r}'}"
21890,edit-program,8642,37.0,2017-12-17T13:25:26.105099Z,812310749,"{'task_session_id': 1448, 'program': 'W!b{r}'}"
21891,edit-program,8642,37.0,2017-12-17T13:25:36.345117Z,1045533443,"{'task_session_id': 1448, 'program': 'Wb{r}'}"
21892,edit-program,8642,37.0,2017-12-17T13:25:38.127574Z,887429966,"{'task_session_id': 1448, 'program': 'Wk{r}'}"
21893,run-program,8642,37.0,2017-12-17T13:25:43.255838Z,39729489,"{'task_session_id': 1448, 'program': 'Wk{r}', 'correct': False}"
21894,run-program,8642,37.0,2017-12-17T13:25:49.765327Z,677977115,"{'task_session_id': 1448, 'program': 'Wk{r}', 'correct': False}"
21895,edit-program,8642,37.0,2017-12-17T13:26:02.570552Z,923318094,"{'task_session_id': 1448, 'program': 'Wb{r}'}"
21896,run-program,8642,37.0,2017-12-17T13:26:09.189773Z,1015663246,"{'task_session_id': 1448, 'program': 'Wb{r}', 'correct': False}"
21897,edit-program,8642,37.0,2017-12-17T13:26:13.531408Z,308556914,"{'task_session_id': 1448, 'program': 'Wk{r}'}"
21898,edit-program,8642,37.0,2017-12-17T13:26:19.207751Z,19558890,"{'task_session_id': 1448, 'program': 'W{r}'}"
21899,edit-program,8642,37.0,2017-12-17T13:26:20.681088Z,821740269,"{'task_session_id': 1448, 'program': ''}"
21900,edit-program,8642,37.0,2017-12-17T13:26:23.469003Z,1050695187,"{'task_session_id': 1448, 'program': 'R2{}'}"
21901,edit-program,8642,37.0,2017-12-17T13:26:30.227718Z,1047123576,"{'task_session_id': 1448, 'program': 'R2{r}'}"
21902,edit-program,8642,37.0,2017-12-17T13:26:32.954695Z,499653939,"{'task_session_id': 1448, 'program': 'R3{r}'}"
21903,edit-program,8642,37.0,2017-12-17T13:26:38.590897Z,76597372,"{'task_session_id': 1448, 'program': 'R3{rR2{}}'}"
21904,edit-program,8642,37.0,2017-12-17T13:26:41.121405Z,699546442,"{'task_session_id': 1448, 'program': 'R3{rR3{}}'}"
21905,edit-program,8642,37.0,2017-12-17T13:26:43.925430Z,316662340,"{'task_session_id': 1448, 'program': 'R3{rR3{l}}'}"
21906,start-task,8643,44.0,2017-12-17T13:31:09.523338Z,214121773,{'task_session_id': 1449}
21907,watch-instruction,8643,,2017-12-17T13:31:13.564707Z,268535906,{'instruction': 'env.space-world'}
21908,watch-instruction,8643,,2017-12-17T13:31:15.385600Z,862181568,{'instruction': 'env.toolbox'}
21909,watch-instruction,8643,,2017-12-17T13:31:16.753832Z,161539774,{'instruction': 'env.snapping'}
21910,watch-instruction,8643,,2017-12-17T13:31:18.858279Z,717719262,{'instruction': 'env.controls'}
21911,watch-instruction,8643,,2017-12-17T13:31:21.052144Z,663143259,{'instruction': 'object.asteroid'}
21912,watch-instruction,8643,,2017-12-17T13:31:23.042586Z,353559713,{'instruction': 'object.meteoroid'}
21913,watch-instruction,8643,,2017-12-17T13:31:25.070166Z,713887272,{'instruction': 'block.fly'}
21914,edit-program,8643,44.0,2017-12-17T13:31:30.118102Z,661363784,"{'task_session_id': 1449, 'program': 'l'}"
21915,edit-program,8643,44.0,2017-12-17T13:31:34.627405Z,341933275,"{'task_session_id': 1449, 'program': 'lf'}"
21916,edit-program,8643,44.0,2017-12-17T13:31:39.594064Z,336964598,"{'task_session_id': 1449, 'program': 'lff'}"
21917,run-program,8643,44.0,2017-12-17T13:31:43.197248Z,1069792750,"{'task_session_id': 1449, 'program': 'lff', 'correct': True}"
21918,start-task,8643,25.0,2017-12-17T13:31:49.226816Z,655807901,{'task_session_id': 1450}
21919,edit-program,8643,25.0,2017-12-17T13:31:55.404014Z,72620815,"{'task_session_id': 1450, 'program': 'f'}"
21920,edit-program,8643,25.0,2017-12-17T13:31:57.572114Z,888440626,"{'task_session_id': 1450, 'program': 'ff'}"
21921,edit-program,8643,25.0,2017-12-17T13:32:00.760255Z,551632942,"{'task_session_id': 1450, 'program': 'fff'}"
21922,run-program,8643,25.0,2017-12-17T13:32:04.093841Z,838117389,"{'task_session_id': 1450, 'program': 'fff', 'correct': True}"
21923,start-task,8643,14.0,2017-12-17T13:32:09.414702Z,667817226,{'task_session_id': 1451}
21924,watch-instruction,8643,,2017-12-17T13:32:11.106879Z,343195380,{'instruction': 'object.diamond'}
21925,watch-instruction,8643,,2017-12-17T13:32:13.341825Z,713361287,{'instruction': 'diamonds-status'}
21926,watch-instruction,8643,,2017-12-17T13:32:15.435426Z,1061438228,{'instruction': 'block.shoot'}
21927,edit-program,8643,14.0,2017-12-17T13:32:21.086154Z,822988989,"{'task_session_id': 1451, 'program': 'f'}"
21928,edit-program,8643,14.0,2017-12-17T13:32:27.024482Z,250017301,"{'task_session_id': 1451, 'program': 'fr'}"
21929,edit-program,8643,14.0,2017-12-17T13:32:32.763964Z,28565385,"{'task_session_id': 1451, 'program': 'frl'}"
21930,run-program,8643,14.0,2017-12-17T13:32:36.522598Z,945823234,"{'task_session_id': 1451, 'program': 'frl', 'correct': True}"
21931,start-task,8643,12.0,2017-12-17T13:32:41.431312Z,192759229,{'task_session_id': 1452}
21932,watch-instruction,8643,,2017-12-17T13:32:43.276122Z,503986114,{'instruction': 'object.wormhole'}
21933,edit-program,8643,12.0,2017-12-17T13:32:52.918724Z,266640116,"{'task_session_id': 1452, 'program': 'r'}"
21934,edit-program,8643,12.0,2017-12-17T13:32:56.409518Z,629934336,"{'task_session_id': 1452, 'program': 'rr'}"
21935,edit-program,8643,12.0,2017-12-17T13:33:01.767828Z,437555302,"{'task_session_id': 1452, 'program': 'rrf'}"
21936,edit-program,8643,12.0,2017-12-17T13:33:05.352570Z,635201110,"{'task_session_id': 1452, 'program': 'rrff'}"
21937,run-program,8643,12.0,2017-12-17T13:33:09.470732Z,224061879,"{'task_session_id': 1452, 'program': 'rrff', 'correct': True}"
21938,start-task,8643,8.0,2017-12-17T13:33:15.673351Z,321256294,{'task_session_id': 1453}
21939,edit-program,8643,8.0,2017-12-17T13:33:23.543605Z,223149472,"{'task_session_id': 1453, 'program': 'r'}"
21940,edit-program,8643,8.0,2017-12-17T13:33:29.211610Z,867571510,"{'task_session_id': 1453, 'program': 'rs'}"
21941,edit-program,8643,8.0,2017-12-17T13:33:33.127052Z,88643770,"{'task_session_id': 1453, 'program': 'rss'}"
21942,edit-program,8643,8.0,2017-12-17T13:33:44.165100Z,881117542,"{'task_session_id': 1453, 'program': 'rssf'}"
21943,edit-program,8643,8.0,2017-12-17T13:33:46.726480Z,148867904,"{'task_session_id': 1453, 'program': 'rssff'}"
21944,run-program,8643,8.0,2017-12-17T13:33:52.095572Z,615402523,"{'task_session_id': 1453, 'program': 'rssff', 'correct': True}"
21945,start-task,8643,11.0,2017-12-17T13:33:59.164416Z,929600447,{'task_session_id': 1454}
21946,watch-instruction,8643,,2017-12-17T13:34:02.811014Z,999023693,{'instruction': 'energy-status'}
21947,watch-instruction,8643,,2017-12-17T13:34:04.276488Z,562502589,{'instruction': 'length-limit'}
21948,watch-instruction,8643,,2017-12-17T13:34:06.020050Z,965931387,{'instruction': 'block.repeat'}
21949,edit-program,8643,11.0,2017-12-17T13:34:12.676510Z,457471421,"{'task_session_id': 1454, 'program': 'R2{}'}"
21950,edit-program,8643,11.0,2017-12-17T13:34:15.324431Z,454252804,"{'task_session_id': 1454, 'program': 'R2{s}'}"
21951,edit-program,8643,11.0,2017-12-17T13:34:21.835190Z,223307398,"{'task_session_id': 1454, 'program': 'R4{s}'}"
21952,edit-program,8643,11.0,2017-12-17T13:34:29.222378Z,164367335,"{'task_session_id': 1454, 'program': 'R4{sf}'}"
21953,run-program,8643,11.0,2017-12-17T13:34:37.650248Z,915153831,"{'task_session_id': 1454, 'program': 'R4{sf}', 'correct': True}"
21954,start-task,8643,57.0,2017-12-17T13:34:43.518314Z,987687434,{'task_session_id': 1455}
21955,edit-program,8643,57.0,2017-12-17T13:34:48.585341Z,326963493,"{'task_session_id': 1455, 'program': 'R2{}'}"
21956,edit-program,8643,57.0,2017-12-17T13:34:52.167680Z,275690433,"{'task_session_id': 1455, 'program': 'R2{f}'}"
21957,edit-program,8643,57.0,2017-12-17T13:35:00.610180Z,288494645,"{'task_session_id': 1455, 'program': 'R2{f}R2{}'}"
21958,edit-program,8643,57.0,2017-12-17T13:35:35.141878Z,450290609,"{'task_session_id': 1455, 'program': 'R5{f}R2{}'}"
21959,edit-program,8643,57.0,2017-12-17T13:35:41.813584Z,356701727,"{'task_session_id': 1455, 'program': 'R5{f}R5{}'}"
21960,edit-program,8643,57.0,2017-12-17T13:35:47.818874Z,481651331,"{'task_session_id': 1455, 'program': 'R5{fr}R5{}'}"
21961,edit-program,8643,57.0,2017-12-17T13:35:49.606081Z,67802573,"{'task_session_id': 1455, 'program': 'R5{fr}'}"
21962,run-program,8643,57.0,2017-12-17T13:35:59.541970Z,715529122,"{'task_session_id': 1455, 'program': 'R5{fr}', 'correct': False}"
21963,edit-program,8643,57.0,2017-12-17T13:36:06.698576Z,306347916,"{'task_session_id': 1455, 'program': 'R2{fr}'}"
21964,run-program,8643,57.0,2017-12-17T13:36:11.556317Z,392805241,"{'task_session_id': 1455, 'program': 'R2{fr}', 'correct': False}"
21965,edit-program,8643,57.0,2017-12-17T13:36:22.218591Z,282580736,"{'task_session_id': 1455, 'program': 'R2{f}'}"
21966,edit-program,8643,57.0,2017-12-17T13:36:28.748242Z,959642428,"{'task_session_id': 1455, 'program': 'R2{ff}'}"
21967,edit-program,8643,57.0,2017-12-17T13:36:30.940800Z,445000110,"{'task_session_id': 1455, 'program': 'R2{ffr}'}"
21968,run-program,8643,57.0,2017-12-17T13:36:37.249386Z,294985616,"{'task_session_id': 1455, 'program': 'R2{ffr}', 'correct': False}"
21969,edit-program,8643,57.0,2017-12-17T13:36:45.072876Z,152578156,"{'task_session_id': 1455, 'program': 'R5{ffr}'}"
21970,edit-program,8643,57.0,2017-12-17T13:36:55.084182Z,773622810,"{'task_session_id': 1455, 'program': 'R5{ffrf}'}"
21971,run-program,8643,57.0,2017-12-17T13:37:06.300568Z,637701234,"{'task_session_id': 1455, 'program': 'R5{ffrf}', 'correct': False}"
21972,edit-program,8643,57.0,2017-12-17T13:37:15.610843Z,473374121,"{'task_session_id': 1455, 'program': 'R5{}'}"
21973,edit-program,8643,57.0,2017-12-17T13:37:31.365987Z,12686921,"{'task_session_id': 1455, 'program': 'R5{f}'}"
