id,student,task,solved,start,end,time_spent
1160,8617,51,False,2017-12-13T14:55:00.991286Z,2017-12-13T14:55:00.991309Z,0
1183,8617,8,True,2017-12-13T15:01:09.079164Z,2017-12-13T15:01:57.858853Z,48
1195,8617,13,True,2017-12-13T15:07:32.575399Z,2017-12-13T15:09:46.795429Z,134
1162,8618,23,True,2017-12-13T14:56:13.698674Z,2017-12-13T14:57:23.181610Z,69
1172,8620,21,True,2017-12-13T14:59:00.028893Z,2017-12-13T15:06:17.342954Z,437
1180,8618,1,True,2017-12-13T15:00:43.220653Z,2017-12-13T15:02:05.456217Z,82
1159,8620,19,True,2017-12-13T14:54:30.030591Z,2017-12-13T14:57:31.032624Z,181
1216,8620,46,False,2017-12-13T15:17:10.963738Z,2017-12-13T15:17:10.963765Z,0
1226,8619,18,False,2017-12-13T15:21:58.131114Z,2017-12-13T15:29:21.844196Z,443
1149,8621,14,True,2017-12-13T14:51:44.694240Z,2017-12-13T14:52:40.568814Z,55
1148,8618,14,True,2017-12-13T14:51:14.303947Z,2017-12-13T14:52:45.594683Z,91
1175,8619,10,True,2017-12-13T14:59:43.573426Z,2017-12-13T15:00:05.820792Z,22
1150,8621,10,True,2017-12-13T14:52:45.772802Z,2017-12-13T14:53:00.492564Z,14
1246,8623,44,False,2017-12-13T19:48:02.294976Z,2017-12-13T19:48:27.724514Z,25
1151,8618,10,True,2017-12-13T14:52:51.649070Z,2017-12-13T14:53:05.505804Z,13
1184,8621,21,True,2017-12-13T15:01:11.319503Z,2017-12-13T15:04:30.001390Z,198
1192,8618,18,True,2017-12-13T15:05:28.482707Z,2017-12-13T15:10:09.110104Z,280
1239,8600,58,True,2017-12-13T18:49:51.120136Z,2017-12-13T18:51:42.302830Z,111
1207,8617,57,True,2017-12-13T15:12:56.009880Z,2017-12-13T15:17:27.333833Z,271
1223,8621,32,False,2017-12-13T15:19:05.457703Z,2017-12-13T15:21:54.549701Z,169
1173,8620,14,True,2017-12-13T14:59:17.446469Z,2017-12-13T15:00:28.821189Z,71
1236,8622,2,False,2017-12-13T18:25:38.664742Z,2017-12-13T18:27:01.356906Z,82
1153,8618,12,True,2017-12-13T14:53:09.984607Z,2017-12-13T14:53:27.128851Z,17
1222,8621,53,True,2017-12-13T15:18:32.310400Z,2017-12-13T15:18:58.376390Z,26
1197,8620,18,False,2017-12-13T15:07:56.787320Z,2017-12-13T15:10:20.920221Z,144
1199,8617,21,True,2017-12-13T15:09:53.321831Z,2017-12-13T15:10:24.526127Z,31
1176,8618,21,True,2017-12-13T14:59:45.382635Z,2017-12-13T15:00:37.196352Z,51
1157,8618,19,True,2017-12-13T14:54:04.252717Z,2017-12-13T14:56:08.513330Z,124
1164,8621,23,True,2017-12-13T14:56:54.269360Z,2017-12-13T14:58:13.206795Z,78
1167,8618,11,True,2017-12-13T14:57:34.916911Z,2017-12-13T14:58:13.881666Z,38
1168,8620,11,True,2017-12-13T14:57:43.524925Z,2017-12-13T14:58:15.204443Z,31
1193,8621,46,False,2017-12-13T15:05:32.309750Z,2017-12-13T15:06:49.679716Z,77
1154,8621,12,True,2017-12-13T14:53:22.032120Z,2017-12-13T14:53:45.507103Z,23
1165,8617,11,True,2017-12-13T14:57:03.959222Z,2017-12-13T14:58:23.939437Z,79
1178,8619,12,True,2017-12-13T15:00:14.690731Z,2017-12-13T15:00:46.049778Z,31
1177,8617,24,False,2017-12-13T14:59:47.900695Z,2017-12-13T15:00:46.311353Z,58
1174,8621,13,True,2017-12-13T14:59:19.226951Z,2017-12-13T15:00:48.297156Z,89
1155,8618,8,True,2017-12-13T14:53:33.614906Z,2017-12-13T14:53:58.409681Z,24
1210,8618,38,True,2017-12-13T15:14:37.319458Z,2017-12-13T15:16:24.142727Z,106
1188,8620,12,True,2017-12-13T15:02:38.023869Z,2017-12-13T15:03:04.969796Z,26
1182,8620,3,True,2017-12-13T15:00:58.470097Z,2017-12-13T15:22:02.917822Z,1264
1161,8617,14,True,2017-12-13T14:55:20.699332Z,2017-12-13T14:56:33.204172Z,72
1152,8620,10,True,2017-12-13T14:53:06.646253Z,2017-12-13T14:54:08.417417Z,61
1234,8617,41,False,2017-12-13T15:26:05.476300Z,2017-12-13T15:26:33.823108Z,28
1156,8621,8,True,2017-12-13T14:53:51.533967Z,2017-12-13T14:54:14.278449Z,22
1220,8619,46,True,2017-12-13T15:18:01.010778Z,2017-12-13T15:20:04.598339Z,123
1170,8621,11,True,2017-12-13T14:58:27.423292Z,2017-12-13T14:59:01.425509Z,34
1231,8617,38,True,2017-12-13T15:23:55.191057Z,2017-12-13T15:25:58.086804Z,122
1142,8618,6,True,2017-12-13T14:47:02.652558Z,2017-12-13T14:50:58.426747Z,235
1145,8620,6,True,2017-12-13T14:47:43.078479Z,2017-12-13T14:51:03.254451Z,200
1158,8621,19,True,2017-12-13T14:54:19.241672Z,2017-12-13T14:56:49.283772Z,150
1186,8617,19,True,2017-12-13T15:02:04.047460Z,2017-12-13T15:05:15.855594Z,191
1189,8618,57,True,2017-12-13T15:04:04.529213Z,2017-12-13T15:05:16.906639Z,72
1228,8621,37,True,2017-12-13T15:22:17.396484Z,2017-12-13T15:23:21.174488Z,63
1163,8617,10,True,2017-12-13T14:56:41.632514Z,2017-12-13T14:56:56.082216Z,14
1181,8619,8,True,2017-12-13T15:00:55.553585Z,2017-12-13T15:01:32.723679Z,37
1202,8620,8,True,2017-12-13T15:10:38.344384Z,2017-12-13T15:12:41.461619Z,123
1190,8621,1,True,2017-12-13T15:04:36.258033Z,2017-12-13T15:05:24.863308Z,48
1147,8617,6,True,2017-12-13T14:47:59.650473Z,2017-12-13T14:54:53.033227Z,413
1143,8619,6,True,2017-12-13T14:47:29.728558Z,2017-12-13T14:56:58.628926Z,568
1204,8617,46,False,2017-12-13T15:11:44.367170Z,2017-12-13T15:12:41.990965Z,57
1166,8619,14,True,2017-12-13T14:57:15.927895Z,2017-12-13T14:59:34.068603Z,138
1171,8617,12,True,2017-12-13T14:58:33.427132Z,2017-12-13T14:59:35.940668Z,62
1169,8618,13,True,2017-12-13T14:58:20.390640Z,2017-12-13T14:59:39.492159Z,79
1213,8619,1,True,2017-12-13T15:16:02.506333Z,2017-12-13T15:17:51.914537Z,109
1198,8619,11,True,2017-12-13T15:09:49.851889Z,2017-12-13T15:11:16.563654Z,86
1248,8625,51,True,2017-12-14T15:10:42.326776Z,2017-12-14T15:11:06.673368Z,24
1209,8621,18,True,2017-12-13T15:13:25.393109Z,2017-12-13T15:15:13.536221Z,108
1206,8620,13,True,2017-12-13T15:12:52.296895Z,2017-12-13T15:15:15.445967Z,143
1191,8617,23,True,2017-12-13T15:05:24.928783Z,2017-12-13T15:07:20.471941Z,115
1233,8618,37,True,2017-12-13T15:24:41.787276Z,2017-12-13T15:26:49.307291Z,127
1185,8619,19,True,2017-12-13T15:01:41.483588Z,2017-12-13T15:07:31.320151Z,349
1187,8618,46,True,2017-12-13T15:02:20.317510Z,2017-12-13T15:03:57.885172Z,97
1201,8617,1,True,2017-12-13T15:10:33.424955Z,2017-12-13T15:11:32.980606Z,59
1232,8620,38,False,2017-12-13T15:24:31.873006Z,2017-12-13T15:24:31.873034Z,0
1200,8618,3,True,2017-12-13T15:10:16.232716Z,2017-12-13T15:11:40.834318Z,84
1221,8618,32,True,2017-12-13T15:18:26.751339Z,2017-12-13T15:24:35.091330Z,368
1196,8619,23,True,2017-12-13T15:07:38.175999Z,2017-12-13T15:09:32.785739Z,114
1203,8619,13,True,2017-12-13T15:11:28.067887Z,2017-12-13T15:13:04.122613Z,96
1219,8620,57,False,2017-12-13T15:17:49.695116Z,2017-12-13T15:20:14.706953Z,145
1227,8620,17,False,2017-12-13T15:22:14.842531Z,2017-12-13T15:26:01.829202Z,226
1194,8621,57,True,2017-12-13T15:07:03.409501Z,2017-12-13T15:13:10.475561Z,367
1225,8617,3,False,2017-12-13T15:20:47.955072Z,2017-12-13T15:22:36.537617Z,108
1238,8600,41,True,2017-12-13T18:47:28.003898Z,2017-12-13T18:49:42.954434Z,134
1244,8600,5,False,2017-12-13T18:59:53.633656Z,2017-12-13T19:05:42.526641Z,348
1237,8600,21,True,2017-12-13T18:46:16.410495Z,2017-12-13T18:47:23.429321Z,67
1211,8621,3,True,2017-12-13T15:15:20.940245Z,2017-12-13T15:17:00.541263Z,99
1205,8618,17,True,2017-12-13T15:11:46.941101Z,2017-12-13T15:14:29.323865Z,162
1230,8621,47,True,2017-12-13T15:23:29.123797Z,2017-12-13T15:26:06.650049Z,157
1215,8618,53,True,2017-12-13T15:17:08.185527Z,2017-12-13T15:18:18.241719Z,70
1212,8620,1,True,2017-12-13T15:15:25.732465Z,2017-12-13T15:17:01.036401Z,95
1214,8618,41,True,2017-12-13T15:16:31.973278Z,2017-12-13T15:17:01.240487Z,29
1217,8621,17,False,2017-12-13T15:17:13.489684Z,2017-12-13T15:18:20.926865Z,67
1229,8617,17,False,2017-12-13T15:22:50.454013Z,2017-12-13T15:22:50.454047Z,0
1218,8617,18,True,2017-12-13T15:17:34.892337Z,2017-12-13T15:20:34.846483Z,179
1240,8600,12,True,2017-12-13T18:51:47.794710Z,2017-12-13T18:52:08.485683Z,20
1235,8621,50,False,2017-12-13T15:26:13.206745Z,2017-12-13T15:26:13.206771Z,0
1224,8619,57,True,2017-12-13T15:20:33.321907Z,2017-12-13T15:21:50.315666Z,76
1243,8600,17,True,2017-12-13T18:58:27.855931Z,2017-12-13T18:59:47.331850Z,79
1255,8624,3,True,2017-12-14T21:19:56.482472Z,2017-12-14T21:20:21.072717Z,24
1247,8624,44,True,2017-12-14T11:54:16.587414Z,2017-12-14T21:16:50.936845Z,33754
1242,8600,32,False,2017-12-13T18:53:15.519922Z,2017-12-13T18:58:01.204549Z,285
1241,8600,56,True,2017-12-13T18:52:12.503139Z,2017-12-13T18:53:10.856537Z,58
1249,8625,26,True,2017-12-14T15:11:12.227867Z,2017-12-14T15:12:43.036870Z,90
1245,8600,55,False,2017-12-13T19:07:44.506233Z,2017-12-13T19:09:32.158807Z,107
1253,8624,26,True,2017-12-14T21:17:53.315645Z,2017-12-14T21:18:05.715489Z,12
1250,8625,23,True,2017-12-14T15:12:49.443141Z,2017-12-15T02:20:21.600214Z,40052
1252,8624,51,True,2017-12-14T21:16:57.265581Z,2017-12-14T21:17:05.046390Z,7
1251,8626,25,False,2017-12-14T17:21:36.529906Z,2017-12-14T17:21:36.529932Z,0
1254,8624,48,True,2017-12-14T21:18:16.069863Z,2017-12-14T21:19:25.368012Z,69
1257,8625,8,True,2017-12-15T02:20:27.555408Z,2017-12-15T02:20:52.722876Z,25
1256,8624,14,True,2017-12-14T21:20:34.037467Z,2017-12-14T21:20:51.223032Z,17
1258,8625,14,True,2017-12-15T02:20:56.020154Z,2017-12-15T02:21:20.072544Z,24
1259,8625,1,True,2017-12-15T02:21:24.474325Z,2017-12-15T02:22:48.781095Z,84
1260,8625,13,True,2017-12-15T02:22:52.645706Z,2017-12-15T02:24:53.598794Z,120
1261,8625,57,True,2017-12-15T02:24:57.307185Z,2017-12-15T02:26:29.681761Z,92
1262,8625,46,True,2017-12-15T02:26:34.694033Z,2017-12-15T02:27:47.842461Z,73
1263,8625,38,True,2017-12-15T02:27:50.880262Z,2017-12-15T02:28:52.192836Z,61
1264,8625,25,True,2017-12-15T02:28:55.112477Z,2017-12-15T02:29:11.474072Z,16
1265,8625,17,True,2017-12-15T02:29:14.938356Z,2017-12-15T02:30:54.337348Z,99
1266,8628,2,False,2017-12-15T08:10:58.609300Z,2017-12-15T08:12:25.655772Z,87
1267,8629,51,True,2017-12-15T09:33:21.250731Z,2017-12-15T09:35:16.415406Z,115
1268,8629,49,True,2017-12-15T09:35:23.594519Z,2017-12-15T09:36:13.032493Z,49
1269,8629,26,True,2017-12-15T09:36:18.824812Z,2017-12-15T09:37:14.049856Z,55
1270,8629,25,True,2017-12-15T09:37:19.447312Z,2017-12-15T09:37:47.050743Z,27
1331,8633,7,True,2017-12-15T19:30:23.126139Z,2017-12-15T19:32:24.521874Z,121
1309,8633,11,True,2017-12-15T16:09:27.076834Z,2017-12-15T16:10:17.598775Z,50
1273,8477,27,False,2017-12-15T11:51:44.614963Z,2017-12-15T11:57:00.045091Z,315
1304,8633,8,True,2017-12-15T16:05:44.622084Z,2017-12-15T16:06:15.770236Z,31
1327,8633,49,True,2017-12-15T19:22:38.246192Z,2017-12-15T19:22:50.172647Z,11
1297,8631,17,True,2017-12-15T15:50:29.891205Z,2017-12-15T15:51:21.410357Z,51
1316,8633,52,True,2017-12-15T16:17:43.367202Z,2017-12-15T16:23:21.889414Z,338
1310,8631,37,True,2017-12-15T16:09:44.033600Z,2017-12-15T16:10:40.253320Z,56
1272,8625,52,True,2017-12-15T09:45:08.112069Z,2017-12-15T13:09:44.732974Z,12276
1288,8632,2,False,2017-12-15T15:36:14.017955Z,2017-12-15T15:38:27.543027Z,133
1287,8631,21,True,2017-12-15T15:36:04.466806Z,2017-12-15T15:38:27.688389Z,143
1368,8635,44,True,2017-12-16T15:56:19.517425Z,2017-12-16T15:56:42.410679Z,22
1339,8633,15,True,2017-12-16T11:59:58.504870Z,2017-12-16T13:57:45.815783Z,7067
1311,8633,3,True,2017-12-15T16:10:22.719699Z,2017-12-15T16:11:25.263448Z,62
1290,8632,25,False,2017-12-15T15:38:49.866975Z,2017-12-15T15:39:06.053103Z,16
1338,8633,19,True,2017-12-16T11:58:11.188435Z,2017-12-16T11:59:53.957493Z,102
1305,8633,31,True,2017-12-15T16:06:20.212223Z,2017-12-15T16:06:59.491195Z,39
1328,8633,10,True,2017-12-15T19:23:21.603144Z,2017-12-15T19:23:33.428519Z,11
1289,8631,3,True,2017-12-15T15:38:33.264414Z,2017-12-15T15:40:04.302059Z,91
1319,8631,55,True,2017-12-15T17:02:18.113348Z,2017-12-15T17:03:46.773586Z,88
1274,8630,2,False,2017-12-15T13:03:57.957450Z,2017-12-15T13:13:19.449460Z,561
1345,8633,9,True,2017-12-16T13:01:28.135932Z,2017-12-16T13:05:15.110750Z,226
1353,8633,47,True,2017-12-16T13:24:15.717162Z,2017-12-16T13:27:42.461483Z,206
1343,8633,30,True,2017-12-16T12:38:23.923398Z,2017-12-16T12:42:58.022770Z,274
1291,8631,23,True,2017-12-15T15:40:08.373712Z,2017-12-15T15:41:46.010896Z,97
1275,8625,47,True,2017-12-15T13:09:48.279919Z,2017-12-15T13:14:56.917860Z,308
1334,8633,43,True,2017-12-16T11:51:01.776892Z,2017-12-16T11:53:55.460175Z,173
1313,8633,17,True,2017-12-15T16:11:29.624452Z,2017-12-15T16:12:47.001416Z,77
1317,8633,50,True,2017-12-15T16:23:24.834219Z,2017-12-15T16:24:39.713355Z,74
1276,8625,56,True,2017-12-15T13:15:01.638730Z,2017-12-15T13:15:47.758971Z,46
1277,8625,32,False,2017-12-15T13:15:52.595100Z,2017-12-15T13:15:52.595116Z,0
1318,8633,59,False,2017-12-15T16:24:54.868244Z,2017-12-15T18:59:52.613020Z,9297
1279,8631,51,True,2017-12-15T15:27:19.966615Z,2017-12-15T15:27:54.074976Z,34
1292,8631,46,True,2017-12-15T15:41:48.566601Z,2017-12-15T15:45:11.583751Z,203
1280,8631,26,True,2017-12-15T15:27:59.083449Z,2017-12-15T15:29:06.000025Z,66
1329,8633,56,True,2017-12-15T19:23:36.625483Z,2017-12-15T19:24:46.696905Z,70
1321,8631,28,True,2017-12-15T17:26:20.854670Z,2017-12-16T16:14:41.019141Z,82100
1281,8631,10,True,2017-12-15T15:29:11.367091Z,2017-12-15T15:29:43.260094Z,31
1271,8629,23,False,2017-12-15T09:37:51.276297Z,2017-12-15T09:44:58.373837Z,427
1322,8633,25,True,2017-12-15T19:00:16.513705Z,2017-12-15T19:00:29.471988Z,12
1300,8633,6,True,2017-12-15T15:59:18.461662Z,2017-12-15T16:03:07.920970Z,229
1282,8631,2,True,2017-12-15T15:29:46.380244Z,2017-12-15T15:30:13.833484Z,27
1293,8631,38,True,2017-12-15T15:45:14.874997Z,2017-12-15T15:46:08.440499Z,53
1320,8631,48,True,2017-12-15T17:04:01.106249Z,2017-12-15T17:26:16.659694Z,1335
1366,8625,60,False,2017-12-16T15:51:38.240430Z,2017-12-16T15:57:16.191120Z,337
1301,8633,12,True,2017-12-15T16:03:16.128314Z,2017-12-15T16:03:41.745031Z,25
1283,8631,12,True,2017-12-15T15:30:16.373803Z,2017-12-15T15:31:17.059747Z,60
1314,8633,58,True,2017-12-15T16:13:06.181696Z,2017-12-15T16:14:30.327406Z,84
1302,8633,14,True,2017-12-15T16:03:48.127508Z,2017-12-15T16:04:20.457928Z,32
1284,8631,8,True,2017-12-15T15:31:20.230386Z,2017-12-15T15:32:05.959294Z,45
1324,8633,26,True,2017-12-15T19:00:49.236266Z,2017-12-15T19:05:09.853652Z,260
1294,8631,58,True,2017-12-15T15:46:12.999917Z,2017-12-15T15:48:48.918397Z,155
1341,8633,61,False,2017-12-16T12:03:55.218993Z,2017-12-16T12:08:27.194163Z,271
1369,8635,8,True,2017-12-16T15:56:47.870352Z,2017-12-16T15:57:25.456970Z,37
1306,8633,57,True,2017-12-15T16:07:03.194924Z,2017-12-15T16:08:57.109659Z,113
1298,8631,5,True,2017-12-15T15:51:24.174550Z,2017-12-15T16:09:02.711267Z,1058
1295,8631,56,True,2017-12-15T15:48:52.399915Z,2017-12-15T15:49:43.788476Z,51
1285,8631,57,True,2017-12-15T15:32:11.512026Z,2017-12-15T15:35:26.017645Z,194
1381,8635,46,False,2017-12-16T16:16:55.769248Z,2017-12-16T16:17:35.564953Z,39
1286,8631,14,True,2017-12-15T15:35:30.207831Z,2017-12-15T15:36:01.722848Z,31
1365,8633,16,False,2017-12-16T14:38:15.413966Z,2017-12-16T14:41:35.178540Z,199
1348,8633,18,True,2017-12-16T13:12:31.894171Z,2017-12-16T13:14:58.586899Z,146
1335,8633,29,True,2017-12-16T11:54:00.755110Z,2017-12-16T11:55:43.170950Z,102
1307,8633,2,True,2017-12-15T16:09:04.444710Z,2017-12-15T16:09:22.313613Z,17
1296,8631,41,True,2017-12-15T15:49:46.939343Z,2017-12-15T15:50:25.704612Z,38
1315,8633,21,True,2017-12-15T16:14:37.686343Z,2017-12-15T16:17:10.285465Z,152
1346,8633,54,True,2017-12-16T13:05:19.998663Z,2017-12-16T13:09:47.825523Z,267
1308,8631,34,True,2017-12-15T16:09:05.836873Z,2017-12-15T16:09:41.060905Z,35
1360,8633,34,True,2017-12-16T13:59:33.397751Z,2017-12-16T14:00:59.150764Z,85
1352,8633,32,False,2017-12-16T13:19:51.448231Z,2017-12-16T13:23:53.313564Z,241
1303,8633,23,True,2017-12-15T16:04:31.100033Z,2017-12-15T16:05:38.286320Z,67
1323,8633,5,True,2017-12-15T19:00:32.785708Z,2017-12-15T19:20:08.442546Z,1175
1378,8635,13,False,2017-12-16T16:13:35.674531Z,2017-12-16T16:15:18.790016Z,103
1299,8633,44,True,2017-12-15T15:59:11.032923Z,2017-12-15T19:21:00.902995Z,12109
1340,8633,13,True,2017-12-16T12:02:31.828964Z,2017-12-16T12:03:52.452599Z,80
1325,8633,51,True,2017-12-15T19:21:14.285682Z,2017-12-15T19:21:22.373427Z,8
1330,8633,48,True,2017-12-15T19:24:53.414126Z,2017-12-15T19:30:19.290550Z,325
1349,8633,38,True,2017-12-16T13:15:19.844231Z,2017-12-16T13:17:00.033977Z,100
1312,8631,7,True,2017-12-15T16:10:44.389109Z,2017-12-15T17:02:13.908168Z,3089
1342,8633,1,True,2017-12-16T12:25:06.304440Z,2017-12-16T12:30:03.553961Z,297
1332,8633,28,True,2017-12-15T19:32:28.050533Z,2017-12-16T11:46:51.214101Z,58463
1336,8633,24,True,2017-12-16T11:55:47.931679Z,2017-12-16T11:57:49.058916Z,121
1326,8633,37,True,2017-12-15T19:21:25.341756Z,2017-12-15T19:22:32.024239Z,66
1278,8625,2,True,2017-12-15T15:26:54.517084Z,2017-12-16T15:51:35.088942Z,87880
1337,8633,59,False,2017-12-16T11:57:53.767499Z,2017-12-16T13:48:08.171365Z,6614
1354,8633,55,True,2017-12-16T13:28:06.290321Z,2017-12-16T13:30:32.683284Z,146
1357,8633,60,False,2017-12-16T13:48:29.375189Z,2017-12-16T13:49:33.164859Z,63
1333,8633,22,True,2017-12-16T11:46:56.521484Z,2017-12-16T11:50:36.317224Z,219
1358,8633,62,False,2017-12-16T13:50:46.161562Z,2017-12-16T13:50:46.161579Z,0
1359,8633,20,False,2017-12-16T13:54:57.140010Z,2017-12-16T13:54:57.140038Z,0
1372,8636,44,False,2017-12-16T15:59:39.231232Z,2017-12-16T15:59:39.231259Z,0
1344,8633,40,False,2017-12-16T12:43:02.113036Z,2017-12-16T13:00:31.894583Z,1049
1350,8633,41,True,2017-12-16T13:17:14.821345Z,2017-12-16T13:18:32.033892Z,77
1367,8635,51,True,2017-12-16T15:56:03.038617Z,2017-12-16T15:56:14.823829Z,11
1347,8633,46,True,2017-12-16T13:10:07.298811Z,2017-12-16T13:12:03.814198Z,116
1355,8633,27,True,2017-12-16T13:31:23.422344Z,2017-12-16T13:42:35.643141Z,672
1356,8633,2,False,2017-12-16T13:43:24.882203Z,2017-12-16T13:43:24.882220Z,0
1351,8633,53,True,2017-12-16T13:19:08.093686Z,2017-12-16T13:19:34.481560Z,26
1362,8633,35,True,2017-12-16T14:29:17.692545Z,2017-12-16T14:33:14.058769Z,236
1370,8635,10,True,2017-12-16T15:57:29.443652Z,2017-12-16T15:57:46.391246Z,16
1361,8633,42,False,2017-12-16T14:03:48.712769Z,2017-12-16T14:09:07.681187Z,318
1363,8633,45,False,2017-12-16T14:33:57.109008Z,2017-12-16T14:34:43.749237Z,46
1364,8633,25,False,2017-12-16T14:37:53.820137Z,2017-12-16T14:37:53.820146Z,0
1373,8637,44,False,2017-12-16T15:59:52.384245Z,2017-12-16T15:59:52.384272Z,0
1384,8635,18,False,2017-12-16T16:18:27.942531Z,2017-12-16T16:18:27.942556Z,0
1371,8635,6,True,2017-12-16T15:58:57.097751Z,2017-12-16T16:01:52.808428Z,175
1375,8635,2,True,2017-12-16T16:11:00.544754Z,2017-12-16T16:11:17.165878Z,16
1377,8635,23,True,2017-12-16T16:12:43.276032Z,2017-12-16T16:13:32.040510Z,48
1374,8635,11,False,2017-12-16T16:02:08.900179Z,2017-12-16T16:02:08.900204Z,0
1380,8635,1,False,2017-12-16T16:15:25.456183Z,2017-12-16T17:32:42.150448Z,4636
1376,8635,19,True,2017-12-16T16:11:20.414996Z,2017-12-16T16:12:37.717543Z,77
1382,8635,25,True,2017-12-16T16:17:48.048477Z,2017-12-16T16:17:57.530817Z,9
1385,8635,31,True,2017-12-16T16:18:45.474733Z,2017-12-16T16:19:02.772518Z,17
1383,8635,26,True,2017-12-16T16:18:08.907945Z,2017-12-16T16:18:24.379084Z,15
1387,8635,38,False,2017-12-16T16:19:39.324577Z,2017-12-16T16:19:39.324602Z,0
1386,8635,49,True,2017-12-16T16:19:13.032043Z,2017-12-16T16:19:28.295030Z,15
1388,8635,14,True,2017-12-16T16:20:10.828241Z,2017-12-16T16:20:34.512044Z,23
1389,8635,12,True,2017-12-16T16:20:47.003568Z,2017-12-16T16:21:08.170594Z,21
1390,8635,21,False,2017-12-16T16:21:33.406053Z,2017-12-16T16:21:33.406069Z,0
1379,8631,22,False,2017-12-16T16:15:01.865327Z,2017-12-16T16:30:48.234826Z,946
1391,8638,49,True,2017-12-16T17:06:02.123697Z,2017-12-16T17:07:37.388494Z,95
1392,8638,2,True,2017-12-16T17:07:50.214712Z,2017-12-16T17:08:29.188265Z,38
1393,8638,14,True,2017-12-16T17:08:35.939049Z,2017-12-16T17:11:08.616578Z,152
1394,8638,25,True,2017-12-16T17:11:13.759610Z,2017-12-16T17:11:31.688766Z,17
1395,8638,10,True,2017-12-16T17:11:38.288560Z,2017-12-16T17:12:00.552641Z,22
1396,8638,12,True,2017-12-16T17:12:05.221905Z,2017-12-16T17:13:04.168056Z,58
1397,8638,13,True,2017-12-16T17:13:14.015144Z,2017-12-16T17:16:52.379627Z,218
1421,8641,56,True,2017-12-17T10:40:15.963773Z,2017-12-17T10:41:40.531264Z,84
1403,8639,61,False,2017-12-16T22:53:14.256968Z,2017-12-16T23:03:18.284655Z,604
1404,8640,51,False,2017-12-17T01:32:46.833773Z,2017-12-17T01:32:46.833792Z,0
1405,8636,10,False,2017-12-17T08:55:37.445758Z,2017-12-17T08:55:37.445783Z,0
1484,8646,51,True,2017-12-18T10:10:30.004461Z,2017-12-18T10:10:59.280292Z,29
1476,8586,31,True,2017-12-18T07:47:19.156973Z,2017-12-18T07:47:48.310096Z,29
1398,8638,11,True,2017-12-16T17:16:57.565531Z,2017-12-16T17:18:40.786446Z,103
1452,8643,12,True,2017-12-17T13:32:41.425118Z,2017-12-17T13:33:09.460177Z,28
1426,8635,53,True,2017-12-17T12:30:13.228175Z,2017-12-17T12:31:39.760793Z,86
1412,8641,11,True,2017-12-17T09:50:50.613071Z,2017-12-17T09:56:36.161441Z,345
1441,8642,12,True,2017-12-17T13:06:18.949503Z,2017-12-17T13:06:52.050816Z,33
1406,8641,51,True,2017-12-17T09:31:41.760900Z,2017-12-17T09:37:19.729801Z,337
1477,8586,49,False,2017-12-18T07:48:08.984705Z,2017-12-18T07:48:08.984731Z,0
1478,8644,25,False,2017-12-18T08:35:46.789996Z,2017-12-18T08:35:46.790013Z,0
1399,8638,41,True,2017-12-16T17:18:51.744678Z,2017-12-16T17:22:38.170383Z,226
1400,8638,21,False,2017-12-16T17:22:44.875537Z,2017-12-16T17:22:44.875562Z,0
1401,8635,33,False,2017-12-16T17:31:17.150306Z,2017-12-16T17:31:17.150323Z,0
1407,8641,25,True,2017-12-17T09:37:28.707316Z,2017-12-17T09:37:39.445786Z,10
1418,8641,18,False,2017-12-17T10:30:47.961440Z,2017-12-17T10:44:26.987408Z,819
1413,8641,21,True,2017-12-17T09:56:45.219899Z,2017-12-17T10:00:12.870591Z,207
1402,8635,3,False,2017-12-16T17:32:50.527275Z,2017-12-16T17:33:43.982731Z,53
1437,8642,49,True,2017-12-17T12:53:37.089854Z,2017-12-17T12:56:37.222890Z,180
1422,8638,2,True,2017-12-17T11:33:58.339440Z,2017-12-17T11:34:29.500839Z,31
1442,8642,10,True,2017-12-17T13:07:00.579887Z,2017-12-17T13:07:16.238287Z,15
1428,8635,60,False,2017-12-17T12:33:57.849251Z,2017-12-17T12:34:52.780797Z,54
1438,8642,26,True,2017-12-17T12:57:17.439985Z,2017-12-17T12:57:43.847981Z,26
1423,8638,53,True,2017-12-17T11:34:35.655986Z,2017-12-17T11:35:31.038774Z,55
1492,8646,57,True,2017-12-18T10:18:05.159621Z,2017-12-18T10:21:32.297957Z,207
1453,8643,8,True,2017-12-17T13:33:15.670183Z,2017-12-17T13:33:52.087666Z,36
1481,8645,8,True,2017-12-18T08:55:43.257440Z,2017-12-18T08:57:11.347400Z,88
1439,8642,8,True,2017-12-17T12:57:51.043990Z,2017-12-17T12:58:35.032555Z,43
1430,8635,17,True,2017-12-17T12:35:26.634745Z,2017-12-17T12:36:44.211844Z,77
1462,8635,57,True,2017-12-17T13:56:46.588418Z,2017-12-17T13:59:04.494623Z,137
1454,8643,11,True,2017-12-17T13:33:59.160638Z,2017-12-17T13:34:37.641828Z,38
1455,8643,57,False,2017-12-17T13:34:43.515070Z,2017-12-17T13:43:33.383704Z,529
1431,8635,58,True,2017-12-17T12:36:51.543304Z,2017-12-17T14:25:43.507846Z,6531
1416,8641,61,False,2017-12-17T10:16:16.407961Z,2017-12-17T10:28:20.591361Z,724
1414,8641,3,False,2017-12-17T10:00:22.037534Z,2017-12-17T10:07:52.921071Z,450
